function,module,description,startLine,endBoundaryLine,bodyBoundarySha256,callOccurrences,if,else,switch,case,for,while,catch,return,throw,ternaryTokensApprox,calls
checkHazards,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5385,5387,6168e673b5374723372b8db679748f7038160486d73c80ac67ee7ac899f87d27,2,4,1,0,0,1,0,0,0,0,0,returnHome | toast
collectNearbyCrystals,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5388,5391,193c311b4acac1010eb47e9066449cbda6532b5fae59dbaafcfc241edcbaa4a9,1,2,0,0,0,1,0,0,0,0,0,collectCrystal
npcSpeech,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5392,5392,f9ad41f978eef0ab0e5abd54f254712cdfd276ef696df064263c4b97db6233fa,1,1,0,0,0,0,0,0,0,0,1,toast
nearestRideCompanion,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5393,5395,51e758b32d1ae33d15d044ced20b3a212d4ffb8e0a63425a6b5cddfe9a722735,0,0,0,0,0,0,0,0,1,0,0,
nearestBoardableNpc,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5396,5398,2dbcf7410233b5f7a61d96edd3714bcdd2d3e2a04dc49176cd46bf2c4f1e55e4,0,0,0,0,0,0,0,0,1,0,0,
boardNpcPassenger,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5399,5401,f0edfc4b94d40b0fbc7171ae3dd05ff8adbecf81db77946854d448ef35f6dfb1,2,3,0,0,0,0,0,0,3,0,3,saveState | toast
releaseNpcPassenger,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5402,5404,c5b316049f6dd9858a51e9891d83db7dbcca1941e5f1e69ea25dda9ffdae19da,1,3,0,0,0,0,0,0,1,0,4,groundHeightAt
updateNpcSociety,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5405,5414,bc3f18d5b778011aa0d0ab961158510a776c0330535450138b51fc957d263062,10,9,5,0,0,0,0,0,2,0,3,cloudHouseRecord | npcSpeech | saveState | updateHUD
updateNPCs,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5415,5451,fea8b3b63847687938b29a02f6af443892d079efa47719e12ed84202aea1ca13,3,11,8,0,0,2,0,0,0,0,15,groundHeightAt | snapTrafficToRoad | trafficSpeedFactor
updateEnemies,,,5452,5460,f8b22f10e6502c2f43d429df9dcad755aff6bea7967e59226f66f7f62679cd8e,5,5,0,0,0,1,0,0,0,0,4,beep | saveState | toast | vibrate
meleeAttack,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5461,5465,96848647441085acecfbe2d49c382c7ea49e124c80dac979d95decc4bcbff4c8,3,1,0,0,0,0,0,0,1,0,0,beep | damageEnemy | toast
damageEnemy,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5466,5469,828f890fb2850f16754e0367a9758c7a786cab89e505eac0fb83c4b8aa85bbe8,5,2,0,0,0,0,0,0,1,0,2,addCoins | addXP | evaluateMissions | saveState | toast
firePower,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5470,5475,83d213109ba62057f102bcaa13d999a1b10afd0bcc8ba627ee2da46d515b6d87,5,3,0,0,0,0,0,0,3,0,0,beep | mat | toast | vehicleHorn | vibrate
updateFireballs,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5476,5479,346c20d9c353cfabce39ac97214f35e100a3df15192601d4cbdacd4601a3de20,1,2,0,0,0,2,0,0,0,0,0,damageEnemy
updateCamera,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5480,5513,154f2f1e8585c6a041ac91f4a3adacc873e551e56a1c910e31254087c0abe2bd,1,6,1,0,0,0,0,0,0,0,29,playerScaleValue
nearestInteractable,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5514,5531,40f72153f227c5201ae57c03718eafc9b84d8de1dec619b89dc096ecdb2c426a,14,14,0,0,0,1,0,0,12,0,6,boardNpcPassenger | isInteractionAvailable | nearestBoardableNpc | nearestRemotePlayer | openRemotePlayerActions | toast | updateTransitPanel | worldPos
updateContext,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5532,5535,0dc32590dd63fb948275144cded957e4c88be91e088bd126702e9fe89ac54d03,1,4,0,0,0,0,0,0,2,0,6,nearestInteractable
doAction,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5536,5548,0c6114d9aee915ae04543469b9d94f72f25700cbbb3ce378c77180ef0a6de530,8,7,0,0,0,0,0,0,3,0,1,handleActiveSportActionV704 | isInteractionAvailable | meleeAttack | nearestInteractable | syncMobilePanels | updateContext | worldPos
updateNeeds,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5549,5556,1dc3fb266bca42cd5d5198a1d70317e706bf012e62cdc05234635c898dc22cb1,5,3,0,0,0,0,0,0,1,0,4,playerDisplayName | saveState | sprintRequested | toast | updateHUD
multiplayerGameLabel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5557,5557,7d5f7acd44cb511d2557ecf97178e545fb28bfd2f4a9002034081caecb5d4770,0,0,0,0,0,0,0,0,1,0,2,
guardianMultiplayerAllowed,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5558,5558,254610f3bea565d6ce35ec02db8deb7b0e5f1711f3146637d3f48450632a18f7,0,0,0,0,0,0,0,0,1,0,0,
guardianCommunicationAllowed,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5559,5559,108e100a338eb4277b546fe1d78d9f6993d4baf855588c1807f06f80982e3efa,0,0,0,0,0,0,0,0,1,0,0,
publicPlayerName,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5560,5563,1f713970ebbdacd45004600e9e9f0f1ca0865b865816386e393ae9857f70c4a3,0,0,0,0,0,0,0,0,1,0,1,
remotePlayerName,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5564,5566,ad7a779a82c8611add2e442fe27acf75f41416884bbbb149dfd2ebf84a2654f6,0,0,0,0,0,0,0,0,1,0,0,
sanitizeRemoteSession,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5567,5571,0630ae59fd4238703bfa39e3ffd4fa429aacf01e28d0e6974648071cd6fc9342,5,1,0,0,0,1,0,0,1,0,5,remotePlayerName
pendingChallenges,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5572,5572,3d960b87312e253a3246eca6390a0b62a14187494d87b53f78669fa60808634a,0,0,0,0,0,0,0,0,1,0,0,
readyGameSessions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5573,5573,ee4bb7e640c90c65d3fcdd123ec83f02bf20beee237a0727149d153a2d897176,0,0,0,0,0,0,0,0,1,0,1,
closeChallengePrompt,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5574,5574,3321e2a6eb58abc4fe1b8e4463882130d19318e5e2738f9d7093b1fa0ab8b129,0,1,0,0,0,0,0,0,1,0,0,
showIncomingChallengePrompt,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5575,5575,ae023f8a4c913282989e29e139ed4fdd4597dc9bf88007d9cd285f5d4b7d05e2,2,1,0,0,0,0,0,0,1,0,0,guardianCommunicationAllowed | multiplayerGameLabel
showReadySessionPrompt,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5576,5577,ed616e7ccf67cb5c732362e86ea0a0e7ac74960497ec5067d9e47947d9739c32,3,2,0,0,0,0,0,0,2,0,3,guardianCommunicationAllowed | multiplayerGameLabel | sessionOpponentName
socialActionLabel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5578,5578,cf7ffce0a5e6f16016674f226cd5829153d954bcf199f7045fabbc203ba9e875,0,0,0,0,0,0,0,0,1,0,0,
socialRequestPending,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5579,5579,15ccf2e2d771b65f0becb274c4feb17fe2756a76ba8db4bca6a26326ce4b5a81,0,0,0,0,0,0,0,0,1,0,0,
showIncomingSocialRequest,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5580,5592,bbd2e90a2432ee97b2dc22dc6441e7dec27e5ecafd167e3034ab19e713c22e8d,11,7,0,0,0,0,0,0,8,0,4,guardianCommunicationAllowed | saveState | socialActionLabel | toast
applyAcceptedSocialAction,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5593,5610,dd070496d8dce79bbead58d2265c34a8311f2e2e41f88f61b9dae5eb8685ac47,23,15,9,0,0,0,0,0,3,0,14,closeChallengePrompt | closeModal | enterBoatAsPassenger | enterVehicleAsPassenger | escapeHtml | multiplayerGameLabel | openModal | openNearestCampfire | saveState | sessionOpponentName | startFishing | startHunting | startMultiplayerEducationGame | toast | triggerEmote
updateOnlineAttention,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5611,5611,e4ddec715dca758a9c3bcaf51fd2dfd55c40a39c73abbd16b1ffb6dac47ba207,4,2,0,0,0,0,0,0,0,0,6,guardianCommunicationAllowed | pendingChallenges | readyGameSessions | socialRequestPending
challengeInboxHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5612,5612,5207e83d370d6c09ad4f7aea1f3989303f7c0f0d3d434cd51d3a449456f2e800,3,0,0,0,0,0,0,0,1,0,1,escapeHtml | multiplayerGameLabel | pendingChallenges
socialRequestInboxHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5613,5613,62aa32fd858416efc73d36a53b791f0099a21eefddaaea218fecc25be8b6ed85,4,0,0,0,0,0,0,0,1,0,1,escapeHtml | socialActionLabel | socialRequestPending
completedGameSessions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5614,5614,e240b029291d6a0a9c6a864df83852bd97177ce6d971619e3de7f1bce2126517,0,0,0,0,0,0,0,0,1,0,3,
rememberMatchResult,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5615,5615,bd80bf69bd6b52479286aacf2ba0b05fda30801938782523d2434b7476af155d,1,2,0,0,0,0,0,0,3,0,4,sessionOpponentName
duelHistoryHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5616,5616,fe89afa9945f2328d2336003387cb5ff8c62ed9d73067159b0399fd121477503,5,0,0,0,0,0,0,0,2,0,9,completedGameSessions | escapeHtml | multiplayerGameLabel | sessionOpponentName
activeSessionsHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5617,5617,0eca6747fe4b27c75d0092afa9ab83306940180d70e783e6042579a990b197ac,3,0,0,0,0,0,0,0,2,0,9,escapeHtml | multiplayerGameLabel | readyGameSessions
bindChallengeCards,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5618,5620,ba5607e4da6501bf7e70ec39e4a2656ccbae08c436cdf45e0b534acbd2715c28,11,5,1,0,0,0,0,0,3,0,11,closeChallengePrompt | multiplayerGameLabel | refreshOpenSocialHub | toast | updateOnlineAttention
highestUnlockedLevel,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5621,5621,80ac675cb41c188efd8959e161e6aafa4a1d23b1a072d0f34920636cb9e02bd8,1,1,0,0,0,1,0,0,1,0,0,subjectUnlocked
openChallengePicker,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5622,5622,7f2e46f76f93ed86dc4c485ce9fd127870cdca640652a2dd10cd52503e9daadb,5,1,1,0,0,0,0,0,0,0,4,closeModal | highestUnlockedLevel | openModal | toast
sessionOpponentName,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5623,5623,8f905d10b8bac2e861fa2c8a2e06d8dfd1705b685325e57cb128e5c0ed5d9924,1,0,0,0,0,0,0,0,1,0,4,remotePlayerName
startMultiplayerEducationGame,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5624,5624,c647a9a34fda4a2bf2333f01dcc68ff61b98308783479c85f61d3b5771dbb6e6,9,2,0,0,0,0,0,0,2,0,5,closeChallengePrompt | escapeHtml | openModal | runEducationGame | saveState | sessionOpponentName | toast
maybeShowMultiplayerResult,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5625,5625,a02677f154b6dce484cdc454c659c85237edb0a96280466830bf27c4d1080824,6,4,0,0,0,0,0,0,3,0,13,addCoins | addXP | escapeHtml | openModal | rememberMatchResult | saveState
currentOnlineRoom,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5626,5626,e17797f461a3acde547e0511fc4ccc8e018f23d09c484c3cdf7b4aba06cdb06a,0,0,0,0,0,0,0,0,1,0,2,
multiplayerStatusText,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5627,5627,48d2a773db60744ac27a3adc394aa64abbd02290e2361ca8525823e62beef5ba,1,2,0,0,0,0,0,0,3,0,2,currentOnlineRoom
updateMultiplayerBadge,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5628,5628,4d0357833639cd52454227bc2369637dd51ccfa4ff7629169e6d58485d64d453,0,2,0,0,0,0,0,0,1,0,1,
onlinePlayers,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5629,5629,e8917a7f3200c56b4225c91fd1f309faeb3fe9d4863bef82306407a5501eb5de,1,0,0,0,0,0,0,0,2,0,3,remotePlayerName
onlinePlayerListHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5630,5630,908f3b334aad968745fd0826c4bd1489a6a1fea141673142d9e6714a98a24bf4,2,0,0,0,0,0,0,0,1,0,1,escapeHtml | onlinePlayers
bindOnlinePlayerCards,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5631,5631,ba43ec950dbe3c24583704cb0a7455b62362ae1d1039d1411cc988d059cda26e,1,1,0,0,0,0,0,0,0,0,0,openRemotePlayerActions
refreshOpenSocialHub,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5632,5632,b52173ce89858b9d8b3fe6056516f59eb386e9275b1a126844aeb0578b0554b3,13,9,0,0,0,0,0,0,1,0,0,activeSessionsHtml | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | socialRequestInboxHtml | updateOnlineAttention
approvedChatPhrases,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5633,5633,17108211326ac44786ccbea6954b418d9d25f5639db96b57c34c1102931cd859,0,0,0,0,0,0,0,0,1,0,8,
openSocialHub,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5634,5644,b593da73881b615f794011b3fc137d1f83f5ede225ffeb5b02920a1651878af2,26,3,0,0,0,0,0,0,2,0,4,activeSessionsHtml | approvedChatPhrases | bindChallengeCards | bindOnlinePlayerCards | challengeInboxHtml | chatMessageHtml | duelHistoryHtml | escapeHtml | guardianCommunicationAllowed | guardianMultiplayerAllowed | multiplayerStatusText | onlinePlayerListHtml | onlinePlayers | openModal | pendingChallenges | refreshOpenSocialHub | saveState | socialRequestInboxHtml | socialRequestPending | toast
escapeHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5645,5645,ad952d86e2bc2766a910b0617c56e0777f3e84e225574c3f99d1ada8b49a9a24,0,0,0,0,0,0,0,0,1,0,0,
chatMessageHtml,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5646,5646,b4c56d8f0c1aa9ae36d5d86214f63d5cd2c670bb1eae245e9e731da930bdf237,2,0,0,0,0,0,0,0,1,0,0,escapeHtml
openReportPlayer,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5647,5653,43a4a77a61b7f5c5f6889c29b358950a60de4b146515a57286379d2356e6d753,4,1,0,0,0,0,0,0,1,0,4,closeModal | openModal | toast
openRemotePlayerActions,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5654,5673,df63776042f80662fecab183cb2da43809dfc72dc226b6ee71c0228fdf080c35,20,18,5,0,0,0,0,1,8,0,20,closeModal | confirmModal | guardianCommunicationAllowed | isNearFishingArea | nearestActiveCampfire | openChallengePicker | openModal | openReportPlayer | openSocialHub | toast | triggerEmote
nearestRemotePlayer,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5674,5674,f8f0fe3591b48a2cd4e068f837e571d62ee7364f2f7712057d53602612a2cbad,0,1,0,0,0,1,0,0,1,0,0,
openMultiplayerConfig,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5675,5675,20dca2933128993b5af35538a14a30838cc6600ec2530111c6c16d98fe286795,1,0,0,0,0,0,0,0,0,0,0,openSocialHub
applyCloudWorldObjects,32-cooperative-missions.js,"Missões cooperativas infantis, equipes online/solo, pesca, escola e corridas",5676,5682,3655c3d3088437ff3fda8c7304e457a7ebffad0fd6502d66b99e76f15a42d578,2,8,0,0,0,6,0,0,1,0,1,spawnCampfire | spawnHouseExtension
remotePlayerEvent,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5683,5721,52ff186b4e20677d06fb14153a5286a41f56cb16c909fa3a84a22687eaac8671,80,47,11,0,0,2,1,1,11,0,37,applyAcceptedSocialAction | applyCloudWorldObjects | applyRemoteAvatarIfChanged | closeChallengePrompt | createGhost | exitBoat | exitVehicle | guardianCommunicationAllowed | guardianMultiplayerAllowed | hasValidPlayerName | maybeShowMultiplayerResult | mergeCloudProgress | multiplayerAvatarPrimaryColor | multiplayerGameLabel | publicPlayerName | reconcileCloudHouses | refreshOpenSocialHub | remotePlayerName | sanitizeMultiplayerAvatar | sanitizeRemoteSession | saveState | showIncomingChallengePrompt | showIncomingSocialRequest | showReadySessionPrompt | socialActionLabel | toast | triggerEmote | updateGhostName | updateMultiplayerBadge | updateOnlineAttention
initLocalMultiplayer,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5722,5726,26de92e2b9d2d5fcfdb52283fdf584f5f30928a66c9875b4fc5205a1a48afec0,8,6,0,0,0,0,0,0,4,0,12,guardianMultiplayerAllowed | hasValidPlayerName | publicPlayerName | remotePlayerEvent | updateMultiplayerBadge
sanitizeMultiplayerAvatar,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5727,5732,88f41f2e4449a455f2847c3385567a57bf1790e5bc6c88b0c7216af990fc811e,2,1,1,0,0,1,0,0,1,0,6,normalizeAvatarV2 | safeAvatarColor
multiplayerAvatarDescriptor,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5733,5733,28e2646d7166695099d62bcd825df5f0a18a2964813c33a6e149056894b234c5,1,0,0,0,0,0,0,0,1,0,0,sanitizeMultiplayerAvatar
multiplayerAvatarSignature,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5734,5734,e3e7f750e0153223a3e3cb4660471835f0d45749f009e1ace7e6ee843c378d11,1,0,0,0,0,0,0,0,1,0,0,sanitizeMultiplayerAvatar
avatarHex,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5735,5735,d62c2698de6d8735651ae33b457e4bfe1f82734ade5d301fc59d1d1e49f65cd4,0,1,0,0,0,0,0,0,2,0,1,
avatarIdIncludes,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5736,5736,62d4f524e34719b3f482998e7656cc60b96f0044d7efea945815bf238b9b497a,0,0,0,0,0,0,0,0,1,0,0,
avatarSkinHex,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5737,5737,b7327c4a6a4780228689115352f3108f82010f000a93bbd9909b6593e7199c5d,1,0,0,0,0,0,0,0,1,0,2,avatarHex
multiplayerAvatarPrimaryColor,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5738,5738,e0e5d3dcfb95909408cef65fa21a54243b6dcb40313025974606bb8637bff320,1,0,0,0,0,0,0,0,1,0,0,avatarHex
disposeGhostAvatar,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5739,5739,006e21bd2fc62f4b35e3653412caeaac8b1cbcb078d1fec9df15aec93267f736,0,3,1,0,0,1,0,0,1,0,8,
ghostSphere,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5740,5740,0a53d3642b47b2c34d96fd325dc9185b10e9b7d3ecfcd1048e3f110e51344b0f,1,0,0,0,0,0,0,0,1,0,0,renderMat
addGhostFace,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5741,5747,4d177ae742244ab2252215fea85a89298436698884a5ea1ecf3ba13b2bdc9b25,10,2,1,0,0,0,0,0,0,0,4,avatarIdIncludes | box
addGhostHair,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5748,5753,fa74bdf0365012d84855ca602ac214fc87f91d6b01b4fe2ad23495f5e7ea7539,10,4,2,0,0,2,0,0,1,0,0,avatarHex | avatarIdIncludes | box | ghostSphere
updatePlayUsage,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5754,5758,76323c409e2c2683a971f24112ad88e30fe80c15931c2b60db0138e4ca4a603b,1,1,1,0,0,0,0,0,1,0,0,box
buildRemoteAvatarVisual,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5759,5789,41345a946a4d1ca9a1b64937e13abc23053692ae30299864cfe51cfc8a032221,36,5,3,0,0,0,0,0,0,0,1,avatarHex | avatarSkinHex | box | cylinder | disposeGhostAvatar | ghostSphere | multiplayerAvatarPrimaryColor | openModal | sanitizeMultiplayerAvatar | saveState | stopGame
showWorldLoading,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5790,5799,353383bdd7bdfc4b1a9b57580aaae4c968e1cb8af4a5e48f58282591a13c1c27,19,7,4,0,0,0,0,0,0,0,2,addGhostFace | addGhostHair | avatarIdIncludes | box | openModal
showWorldLoadFailure,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5800,5814,7baa6c198ca9184120b85b438bdf143b825e2bcaf2f152b7f6ef721be8f2e441,28,12,4,0,0,1,0,0,1,0,9,avatarIdIncludes | box | escapeHtml | ghostSphere | multiplayerAvatarSignature | openModal | showScreen
applyRemoteAvatarIfChanged,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5815,5815,0ef2f172d5695345d1d2ef2e9692fe61fbd3f493769cce00690bf8e5b3d341b6,2,1,0,0,0,0,0,0,2,0,0,buildRemoteAvatarVisual | multiplayerAvatarSignature
gameLoop,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5816,5816,7fc34d6fbdcedbd379d46731851c34492f75ba886568b2190f9261eb0478dee7,0,0,0,0,0,0,0,0,0,0,0,
multiplayerNameTexture,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5817,5818,cd4d104ccf5be59059e38deb2c6286b719b7d3a534aa727ea9a3ec659771bc4f,2,2,1,0,0,0,0,0,2,0,0,samplePerformance | sanitizePlayerName
updateLocalPlayerNameLabel,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5819,5820,5aef36d197390337647be7a6fb3e7112a0b8c730ee4cbc7f51204677f5a800aa,3,2,0,0,0,0,0,0,2,0,4,multiplayerNameTexture | playerDisplayName | updatePlayUsage
updateGhostName,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5821,5822,24154d8e7cd3fbef810020aba2a218a9e5cc7d392ff6a1b10352394a03f085c6,2,3,0,0,0,0,0,0,1,0,2,multiplayerNameTexture | sanitizePlayerName
ghostVehicleKind,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5823,5824,8fba8151dcc24a1bcaa66ffc120a0cbfcd71a7642dff0d4c3c77a7a199a662cb,2,3,0,0,0,0,0,0,4,0,0,pollGamepad | qualityTier
styleGhostVehicle,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5825,5838,762cb70e103e2cf00434dca5d25a63be68ee12fd8c5b028094134f9d84cf13e6,10,11,3,0,0,1,0,0,1,0,26,ghostVehicleKind | updateBuildPreview | updateCamera | updateFX | updateFireballs | updateFishingVisual | updateOtthiWorldEnvironment | updatePlayer | updateVehicleFX | updateWorldHeroAdventure
createGhost,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5839,5852,144d65cd5b8e7cea4a8b2b9b22d34654b351cf40485a4cc9dab355180c6f2c14,37,6,0,0,0,1,0,0,1,0,4,box | buildRemoteAvatarVisual | captureTrafficPositions | cylinder | mat | multiplayerNameTexture | resolveTrafficOverlaps | sanitizePlayerName | updateCareerMissions | updateCoopMissions | updateCoopVisuals | updateFireService | updateNavigation | updateNeeds | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateWorldSportsV704
updateMultiplayer,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5853,5877,25a43a4efadb30245ce4474c7177423ecc7d120bfde1f3e5690f7a6411a7ec78,16,11,0,0,0,1,0,0,1,0,35,auditPlayerMode | ensureViewportCoherence | guardianMultiplayerAllowed | multiplayerAvatarDescriptor | multiplayerAvatarPrimaryColor | multiplayerAvatarSignature | publicPlayerName | refreshTechnicalPanel | styleGhostVehicle | updateAdventure | updateClouds | updateEnemies | updateLifeActivities | updateNPCs | updateNpcSociety | updateVisualLOD
setupControls,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5878,5903,5e18f62bdaee379d427f803918e6841a09a3571d634bd29a3d97f841ce1c2ca1,33,30,4,0,0,0,0,0,5,0,12,closeModal | doAction | endBuildMode | firePower | mobilityDriverActive | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateMobilityControlLabels | updateRunUI
