function,module,description,sourceStartLine,sourceEndLineApprox,callCountApprox,if,else,switch,case,for,while,catch,ternaryApprox,calledByBody
styleGhostVehicle,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5161,5167,10,11,3,0,0,1,0,0,26,ghostVehicleKind | updateBuildPreview | updateCamera | updateFX | updateFireballs | updateFishingVisual | updateOtthiWorldEnvironment | updatePlayer | updateVehicleFX | updateWorldHeroAdventure
createGhost,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5168,5174,37,6,0,0,0,1,0,0,4,box | buildRemoteAvatarVisual | captureTrafficPositions | cylinder | mat | multiplayerNameTexture | resolveTrafficOverlaps | sanitizePlayerName | updateCareerMissions | updateCoopMissions | updateCoopVisuals | updateFireService | updateNavigation | updateNeeds | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateWorldSportsV704
updateMultiplayer,28-multiplayer-social-online.js,"Desafios online, social, chat, presença, fantasmas e sincronização",5175,5124,0,0,0,0,0,0,0,0,0,
updatePlayUsage,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5125,5142,36,7,5,0,0,1,0,0,1,avatarHex | avatarIdIncludes | avatarSkinHex | box | buildRemoteAvatarVisual | cylinder | disposeGhostAvatar | ghostSphere | multiplayerAvatarPrimaryColor | openModal | sanitizeMultiplayerAvatar | saveState | stopGame
showWorldLoading,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5143,5147,21,7,4,0,0,0,0,0,2,avatarIdIncludes | box | openModal
showWorldLoadFailure,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5148,5155,30,12,4,0,0,1,0,0,9,addGhostFace | addGhostHair | avatarIdIncludes | box | escapeHtml | ghostSphere | multiplayerAvatarSignature | openModal | showScreen
gameLoop,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5156,5187,83,39,4,0,0,3,0,0,71,applyRemoteAvatarIfChanged | auditPlayerMode | box | buildRemoteAvatarVisual | captureTrafficPositions | createGhost | cylinder | ensureViewportCoherence | ghostVehicleKind | guardianMultiplayerAllowed | mat | multiplayerAvatarDescriptor | multiplayerAvatarPrimaryColor | multiplayerAvatarSignature | multiplayerNameTexture | playerDisplayName | pollGamepad | publicPlayerName | qualityTier | refreshTechnicalPanel | resolveTrafficOverlaps | samplePerformance | sanitizePlayerName | styleGhostVehicle | updateAdventure | updateBuildPreview | updateCamera | updateCareerMissions | updateClouds | updateCoopMissions | updateCoopVisuals | updateEnemies | updateFX | updateFireService | updateFireballs | updateFishingVisual | updateGhostName | updateLifeActivities | updateLocalPlayerNameLabel | updateMultiplayer | updateNPCs | updateNavigation | updateNeeds | updateNpcSociety | updateOtthiWorldEnvironment | updatePlayUsage | updatePlayer | updatePoliceSystem | updateRace | updateTrafficIncidents | updateTransitWorld | updateVehicleFX | updateVisualLOD | updateWorldHeroAdventure | updateWorldSportsV704
setupControls,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5188,5213,33,30,4,0,0,0,0,0,12,closeModal | doAction | endBuildMode | firePower | mobilityDriverActive | openPauseMenu | requestJump | rotateBuildPreview | saveState | setScaleMode | spinPlayer | toast | toggleCrouch | updateMobilityControlLabels | updateRunUI
pollGamepad,29-game-loop-controls-gamepad.js,"Loop principal, controles, gamepad e início do jogo",5214,5239,44,19,2,0,0,0,0,1,25,accountLinked | accountPromptWasHandled | applyAvatarCustomization | closeModal | doAction | equippedTool | evaluateMissions | firePower | gameLoop | hasValidPlayerName | initThree | mobilityDriverActive | openAccountCenter | openModal | openParentGate | openPlayerNameModal | requestJump | resize | restorePosition | saveState | setScaleMode | setupControls | showScreen | showWorldLoadFailure | showWorldLoading | syncMobilePanels | toast | toggleCrouch | updateAbilityUI | updateContext | updateHUD | updateMobilityControlLabels | updateNavigation | updateRunUI
stopGame,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5240,5245,9,10,0,0,0,0,0,0,0,endBuildMode | exitBoat | exitBusAtStop | exitVehicle | savePlayerPosition | showScreen | stopEngineSound | updateLobbyStats | updateSafetyPanel
openPauseMenu,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5246,5258,13,4,0,0,0,0,0,0,0,closeModal | endBuildMode | openLifePanel | openModal | recoverPlayerToLastSafe | returnHome | startEngineSound | stopEngineSound | stopGame
updateBridgeVisual,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5259,5261,0,0,0,0,0,0,0,0,0,
prepareVehicleTestArea,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5262,5274,4,2,0,0,0,0,0,0,0,clearMovementInputs | enterVehicle | exitVehicle | groundHeightAt
stepVehicleSimulation,30-pause-tests-public-api-bootstrap.js,"Pausa, testes de veículo, API pública de auditoria e bootstrap final",5275,5425,90,11,0,0,0,5,0,0,134,activateFireIncident | applyAdaptiveRenderSettings | auditPlayerMode | beginBuildMode | buildRoutePoints | busAtStop | cameraRelativeVector | closeModal | completeActiveJob | constrainBoat | currentVehicleRef | detectStableAutoTier | distanceToBoatDock | doAction | educationSummary | endBuildMode | enterBoatAsPassenger | enterBus | enterHouse | enterVehicle | enterVehicleAsPassenger | evaluateMissions | exitBoat | exitBusAtStop | exitVehicle | firePower | generateEducationRounds | groundHeightAt | initTechnicalPanel | lockStableSceneVisibility | mobilityDriverActive | openPauseMenu | pendingChallenges | placeBuild | prepareVehicleTestArea | qualityTier | reconcileWorldBuilds | recoverPlayerToLastSafe | remotePlayerEvent | requestJump | requestedQuality | resolveCollisions | resolveMovementInput | rideMetroTo | rotateBuildPreview | routeProgressInfo | savePlayerPosition | saveState | setWaypoint | socialRequestPending | sprintRequested | startFishing | startHunting | startJob | startPoliceAlert | startRace | toggleCrouch | updateAdventure | updateBoatPanel | updateBoatPhysics | updateContext | updateFireService | updateInstallUI | updateLobbyStats | updateMobilityControlLabels | updateMultiplayer | updateNavigation | updatePlayer | updateRunUI | updateTransitWorld | updateVehicleControlsUI | updateVehiclePhysics | updateWaypointMarker | validBoatExit
roomWorldInfo,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5426,5426,0,0,0,0,0,0,0,0,3,
roomHouseMarkers,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5427,5427,0,0,0,0,0,0,0,0,5,
mapHouseLocations,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5428,5428,1,0,0,0,0,0,0,0,1,roomHouseMarkers
mapRegionsMarkup,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5429,5429,1,0,0,0,0,0,0,0,4,escapeHtml
clearRemoteRoomEntities,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5430,5433,5,0,0,0,0,1,0,0,1,applyCloudWorldObjects | closeChallengePrompt | reconcileCloudHouses | refreshOpenSocialHub | updateMultiplayerBadge
resetMobilityForRoomChange,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5434,5438,6,10,0,0,0,0,0,0,0,cancelFishingSession | clearMovementInputs | endBuildMode | exitBoat | exitHouse | exitVehicle
canChangeRoom,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5439,5439,0,0,0,0,0,0,0,0,0,
focusCurrentRoom,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5440,5440,4,0,0,0,0,0,0,0,0,buildRoutePoints | roomWorldInfo | toast | updateNavigation
applyRoomWorld,31-neighborhood-world-controller.js,"Bairros reais, limite de vagas, transição, casas e mapa V644",5441,5705,499,251,28,0,0,13,0,5,260,activateCoopRaceBots | activateFireIncident | activeCoopMission | activeCoopRecord | activeCoopServiceJob | addCoins | addReputation | addXP | applyAvatarCustomization | awardMedal | bindCoopActionButton | buildRoutePoints | clearRemoteRoomEntities | closeModal | completeCoopMissionLocal | confirmModal | continueCoopMissionOffline | coopActiveState | coopCurrentInstruction | coopCurrentTarget | coopEventSubjectId | coopEventValues | coopHasEvent | coopIndividualCount | coopLocalRecord | coopMedicalDestination | coopMissionBriefingMarkup | coopMissionHash | coopMissionMapLocations | coopMissionPreflight | coopMissionProgressLabel | coopMissionTemplate | coopNearbyParticipantCount | coopNearestInvitableNpc | coopNearestSchool | coopObjectiveSnapshot | coopOwnParticipant | coopParticipants | coopPermissionDenied | coopPointAccessible | coopProgress | coopRaceStandings | coopRaceTargetReached | coopRoleCapacity | coopRoleLabel | coopRoleTaken | coopSceneTarget | coopServiceKind | coopSetWaypoint | coopStreetRoutePoint | coopUid | createCoopOvalTrackWorld | createCooperativeMissionWorld | createNPC | createSportsComplexV704 | createTrafficIncidentAt | deactivateCoopRaceBots | ensureActiveFire | ensureCooperativeState | equipJobUniform | extinguishFireIncident | isDrivingServiceVehicle | nearestRoadProjection | onCoopServiceVehicleBoarded | openCoopLobby | openCoopMissionCenter | openModal | pointOnRoad | positionBlockedForPlayer | prepareCoopMissionRuntime | publicPlayerName | refreshOpenMapAfterResize | registerInteractable | releaseIncidentActorStates | releaseMissionServiceVehicle | rememberSafePlayerPosition | removeCoopCampfire | reserveMissionServiceVehicle | resetCoopMissionNpcs | resetMobilityForRoomChange | resolveCoopMissionScene | resolveTrafficIncident | roomWorldInfo | safePointNear | saveState | serviceMissionVehicle | serviceVehiclePools | spawnCampfire | startFishing | toast | updateContext | updateCoopFishingProgress | updateCoopMissions | updateCoopRaceProgress | updateCoopRaceVisuals | updateCoopSchoolFollowers | updateHUD | updateMissionHUD | updateNavigation | updateWaypointMarker | waterAt | worldLayoutPoint
ensureOtthiWorldState,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5706,5713,6,2,0,0,0,0,0,1,28,coopMissionProgressLabel | normalizeAvatarV2 | saveState | updateCoopRaceVisuals | updateCoopVisuals | updateMissionHUD
worldPbrPath,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5714,5714,0,0,0,0,0,0,0,0,0,
configureWorldTexture,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5715,5724,0,3,1,0,0,0,0,0,2,
loadWorldTexture,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5725,5734,6,1,0,0,0,0,0,0,1,configureWorldTexture | registerVisualAsset | updateVisualAsset | worldPbrPath
ensureUv2,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5735,5738,0,1,0,0,0,0,0,0,3,
applyPbrPack,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5739,5750,5,4,0,0,0,0,0,0,5,loadWorldTexture
upgradeCoreMaterialsToWorldPbr,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5751,5759,2,3,0,0,0,1,0,0,1,applyPbrPack
improveSceneMeshMaterials,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5760,5770,3,4,0,0,0,1,0,0,6,configureWorldTexture | ensureUv2 | qualityTier
otthiWorldStageMarkup,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5771,5773,0,0,0,0,0,0,0,0,0,
openOtthiWorldCenter,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5774,5777,2,0,0,0,0,0,0,0,0,ensureOtthiWorldState | openAvatarStudio
injectOtthiWorldButtons,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5778,5782,0,0,0,0,0,0,0,0,2,
applyOtthiWorldRuntimeSettings,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5783,5788,1,3,0,0,0,0,0,0,5,qualityTier
otthiWorldDiagnostics,33-otthi-world-professional-core.js,"Fundação OTTHI World, PBR local, diagnóstico e painel das cinco etapas",5789,5813,0,0,0,0,0,0,0,0,2,
worldAvatarSafeChoice,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5814,5816,0,0,0,0,0,0,0,0,2,
disposeWorldAvatarObject,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5817,5819,0,2,0,0,0,1,0,0,8,
clearWorldAvatarV3,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5820,5824,1,1,0,0,0,1,0,0,3,disposeWorldAvatarObject
worldAvatarMaterial,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5825,5827,0,0,0,0,0,0,0,0,10,
worldAvatarLayer,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5828,5830,0,0,0,0,0,0,0,0,1,
avatarV3Box,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5831,5831,1,1,0,0,0,0,0,0,1,addVoxelOutline
avatarV3Sphere,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5832,5832,0,0,0,0,0,0,0,0,0,
avatarPatternColor,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5833,5833,0,0,0,0,0,0,0,0,3,
applyWorldAvatarV3,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5834,5890,130,26,15,0,0,4,0,0,6,avatarPatternColor | avatarV3Box | avatarV3Sphere | clearWorldAvatarV3 | ensureOtthiWorldState | worldAvatarLayer | worldAvatarMaterial | worldAvatarSafeChoice
worldAvatarOptions,34-avatar-studio-professional-v3.js,Avatar modular V3 sobre o rig procedural preservado,5891,5898,2,0,0,0,0,0,0,0,1,applyWorldAvatarV3 | ensureOtthiWorldState
otthiSeededRandom,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5899,5899,13,0,0,0,0,0,0,0,0,avatarChoiceGroup | openModal | playerDisplayName | worldAvatarOptions
worldDetailAllowed,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5900,5906,13,4,0,0,0,0,0,0,3,applyAvatarCustomization | closeModal | normalizeAvatarV2 | safeAvatarColor | saveState | setFlag | toast | updateAvatarV2LegacyChoice | waterAt | worldAvatarSafeChoice
createWorldInstancedDetails,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5907,5916,7,3,0,0,0,0,2,0,5,loadWorldTexture | otthiSeededRandom | qualityTier | worldDetailAllowed
createWorldMushroomCluster,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5917,5921,5,0,0,0,0,0,0,0,0,groundHeightAt | loadWorldTexture | worldAvatarMaterial
enhanceWorldHouses,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5922,5932,10,2,0,0,0,4,0,0,3,premiumBox | renderMat | shadeColor
createWorldAtmosphericDetails,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5933,5938,5,1,0,0,0,1,0,0,2,loadWorldTexture | otthiSeededRandom | qualityTier
createWorldLandmarks,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5939,5944,5,1,0,0,0,1,0,0,1,createWorldMushroomCluster | premiumBox | signTexture
createOtthiWorldProfessionalLayer,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5945,5949,8,2,0,0,0,0,0,0,0,applyOtthiWorldRuntimeSettings | createWorldAtmosphericDetails | createWorldInstancedDetails | createWorldLandmarks | enhanceWorldHouses | ensureOtthiWorldState | improveSceneMeshMaterials | upgradeCoreMaterialsToWorldPbr
updateOtthiWorldEnvironment,35-world-render-pbr-environment.js,"Mundo profissional, materiais PBR, vegetação, atmosfera e detalhes",5950,5988,1,17,9,0,0,4,0,0,5,sharedBoxGeometry
registerWorldBuildRecord,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",5989,6023,47,14,9,0,0,7,0,0,1,addGlow | buildRecordSignature | ensureUv2 | groundHeightAt | loadWorldTexture | normalizeBuildRecord | premiumBox | premiumCylinder | registerCollider | registerPlatform | worldAvatarMaterial
defaultWorldVehicleParts,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6024,6024,0,0,0,0,0,0,0,0,0,
worldVehicleParts,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6025,6029,3,0,0,0,0,0,0,0,2,defaultWorldVehicleParts | ensureOtthiWorldState
removeWorldVehicleModules,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6030,6030,1,2,0,0,0,0,0,0,3,disposeWorldAvatarObject
worldVehicleModuleMaterial,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6031,6031,3,0,0,0,0,0,0,0,0,loadWorldTexture
applyWorldVehicleModulesToGroup,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6032,6054,12,15,9,0,0,9,0,0,12,addVoxelOutline | loadWorldTexture | removeWorldVehicleModules | worldVehicleModuleMaterial | worldVehicleParts
worldVehicleMapLocations,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6055,6064,6,9,0,0,0,6,0,0,41,applyWorldVehicleModulesToGroup | currentVehicleRef | saveState | toast
vehicleCatalogOptions,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6065,6065,2,0,0,0,0,0,0,0,4,ensureOtthiWorldState | worldHeroState
openWorldModularGarage,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6066,6075,39,15,1,0,0,1,0,0,10,activateWorldHeroPower | applyWorldVehicleModulesToGroup | beep | closeModal | createHeroPulseVisual | damageEnemy | ensureOtthiWorldState | escapeHtml | heroPowerReady | heroPowerUnlocked | openModal | repairVehicleV704 | safeAvatarColor | saveState | syncCloudProgress | toast | vehicleById | vehicleCatalogOptions | worldHeroState | worldVehicleParts
createWorldModularGarageInteractable,36-modular-build-machines.js,"Construção modular, oficina e veículos montáveis",6076,0,0,0,0,0,0,0,0,0,0,
ensureVehicleDamageStateV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",1,3,4,2,0,0,0,0,0,0,4,groundHeightAt | v704HideRaceHud | v704SetRaceHud | v704SportGroundY
vehicleIdV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",4,4,2,0,0,0,0,0,0,0,2,renderMat | v704SportBall
vehicleDurabilityV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",5,5,4,1,0,0,0,0,0,0,2,ensureVehicleDamageStateV704 | ensureWorldEvolutionState | v704CreateSimpleAthlete | vehicleIdV704
vehicleBrokenV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",6,6,2,0,0,0,0,0,0,0,3,vehicleDurabilityV704 | vehicleIdV704
vehiclePerformanceV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",7,7,5,4,0,0,0,0,0,0,2,box | vehicleDurabilityV704
setVehicleDurabilityV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",8,13,14,5,0,0,0,0,0,0,6,applyWorldVehicleModulesToGroup | box | ensureGMState | ensureVehicleDamageStateV704 | renderMat | stableBox | v704CreateGoal | v704FieldLine | vehicleDurabilityV704 | vehicleIdV704
spawnVehicleDebrisV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",14,17,7,2,0,0,0,3,0,0,2,box | createSportsComplexV704 | gmDeviceId | professionalTerrainHeightAt | worldLayoutPoint
updateVehicleDebrisV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",18,18,2,6,0,0,0,1,0,0,2,disposeDetachedVisual | worldLayoutPoint
applyVehicleImpactDamageV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",19,22,18,9,2,0,0,1,0,0,9,currentVehicleRef | gmGrantSummary | openBrokenVehicleOptionsV704 | premiumBox | renderMat | saveState | setVehicleDurabilityV704 | spawnVehicleDebrisV704 | stopEngineSound | toast | vehicleBrokenV704 | vehicleDurabilityV704 | vibrate
nearestRepairableVehicleV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",23,23,1,2,0,0,0,2,0,0,12,v702TextureMaterial
repairVehicleV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",24,28,14,7,0,0,0,2,0,3,18,addCoins | createV702GroundRecovery | ensureVehicleDamageStateV704 | gmNormalizeIncomingGrant | loadWorldTexture | saveState | setVehicleDurabilityV704 | toast | updateHUD | vehicleDurabilityV704
towVehicleToWorkshopV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",29,31,12,5,0,0,0,0,0,2,6,addCoins | exitVehicle | groundHeightAt | nearestRepairableVehicleV704 | persistParkedVehicle | premiumBox | saveState | toast | v702TextureMaterial | worldLayoutPoint
openBrokenVehicleOptionsV704,36a-vehicle-damage-repair-v704.js,"Dano, quebra, reboque e reparo real de veículos V704",32,42,50,14,0,0,0,6,0,2,18,applyVehicleImpactDamageV704 | closeModal | createLamp | createMountainTerrain | createSignpost | createTree | currentVehicleRef | ensureGMState | escapeHtml | gmDeviceId | gmNormalizeIncomingGrant | gmWaitForStableAccountState | openFootballV704 | openModal | openRaceCenter | premiumBox | professionalTerrainHeightAt | qualityTier | registerInteractable | renderMat | repairVehicleV704 | signTexture | terrainVertexColor | towVehicleToWorkshopV704 | updateMobilityControlLabels | updateVehicleDebrisV704 | v702TextureMaterial | v704CreateGoal | v704FieldLine | vehicleBrokenV704 | vehicleDurabilityV704 | vehiclePerformanceV704 | worldLayoutPoint
